route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
A,28522593,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
12,28491010,"Eybens, Maisons Neuves",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,,0,0
67,29006990,"Herbeys, Le Chollet",1234567-MFES28_ST5_28_ET2024,1,SEM_67_1,0,0
E,29051792,"Grenoble, Grand'place",12345-MGELV34_ST0_34_ET2024,0,,0,0
3,29147113,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
50,29007305,"Fontaine, La Poya",123456*-MFELV29_ST0_29_ET2024,0,SEM_50_2,0,0
12,28486916,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS29_ST5_29_ET2024,1,,0,0
1,28833228,"Grenoble, Cité Jean Macé",12345-MSELVE30_ST0_30_ET2024,1,SEM_C1_5,0,0
84,29041295,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
5,28567033,"Grenoble, Palais de Justice - Gare",1234567-MSESAH28_ST5_28_ET2024,0,,0,0
3,29147444,"Échirolles, Centre du graphisme",1234567-MEHD29_ST6_29_ET2024,1,SEM_C3_2,0,0
B,28564852,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,0,SEM_B_1,0,0
83,29046749,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
A,28521583,"Grenoble, Grand'place",1234567-MEHD29_ST6_29_ET2024,0,SEM_A_3,0,0
16,28463851,"Meylan, Lycée du Grésivaudan",12345-MSELVE30_ST0_30_ET2024,0,SEM_16_1,0,0
3,29147176,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C3_1,0,0
A,28522544,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
5,28469919,"Gières, Universités - Biologie",12345-MSELVE30_ST0_30_ET2024,1,,0,0
46,29058581,"Saint-Paul-de-Varces, Saint-Paul-de-Varces Place",1234567-MFES33_ST5_33_ET2024,0,SEM_46_5,0,0
7,28443819,"Échirolles, Comboire",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C7_2,0,0
83,29046834,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
B,29042338,"Grenoble, Oxford",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_B_2,0,0
B,29042451,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,SEM_B_1,0,0
7,28439443,"Échirolles, Comboire",1234567-MSHDF28_ST6_28_ET2024,1,SEM_C7_2,0,0
82,28637723,"Gières, Gières Gare - Universités",12345-MGELV34_ST0_34_ET2024,0,,0,0
3,29146944,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C3_1,0,0
5,28607185,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,1,,0,0
25,29054711,"Le Gua, Les Saillants",1234567-MAHS31_ST5_33_ET2024,0,SEM_25_1,0,0
B,29042265,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,SEM_B_1,0,0
15,28980717,"Domène, Les Arnauds",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_6,0,0
A,28521877,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
7,28439444,"Échirolles, Comboire",1234567-MSHDF28_ST6_28_ET2024,1,SEM_C7_2,0,0
21,29007630,"Seyssins, Le Prisme",123456*-MFELV29_ST0_29_ET2024,1,SEM_21_2,0,0
82,28637711,"Gières, Gières Gare - Universités",12345-MGELV34_ST0_34_ET2024,0,,0,0
54,29006851,"Grenoble, Oxford",1234567-MFES28_ST5_28_ET2024,0,SEM_54_1,0,0
19,28441273,"Seyssins, Garlettes",1234567-MSESAH28_ST5_28_ET2024,0,SEM_19_1,0,0
46,28870912,"Varces-Allières-et-Risset, Rond-Point de l'Europe",12345-MFELV29_ST0_29_ET2024,1,SEM_46_6,0,0
1,28833184,"Meylan, Maupertuis",12345-MSELVE30_ST0_30_ET2024,0,SEM_C1_2,0,0
A,28521726,"Fontaine, La Poya",1234567-MEHS29_ST5_29_ET2024,1,SEM_A_4,0,0
E,29042672,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
22,28467616,"Grenoble, Oxford",12345-MSELVE30_ST0_30_ET2024,1,SEM_22_2,0,0
3,29147080,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
4,29146974,"Eybens, Le Verderet",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C4_1,0,0
6,28567280,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C6_1,0,0
84,28665108,"Saint-Martin-d'Hères, Condillac - Universités",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,0,,0,0
2,29132798,"Grenoble, Louise Michel",1234567-MEHS29_ST5_29_ET2024,1,SEM_C2_1,0,0
B,29047487,"Grenoble, Oxford",1234567-MGED27_ST6_27_ET2024,1,SEM_B_2,0,0
82,28641993,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,1,,0,0
1,28849333,"Grenoble, Cité Jean Macé",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C1_1,0,0
6,28788261,"Grenoble, Oxford",1234567-MSHDF28_ST6_28_ET2024,0,SEM_C6_2,0,0
84,28665076,"Saint-Martin-d'Hères, Etienne Grappe",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
2,29132360,"Claix, Pont Rouge",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C2_2,0,0
A,28521904,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
B,28564921,"Grenoble, Oxford",12345-MGELV34_ST0_34_ET2024,1,SEM_B_2,0,0
82,29042081,"Gières, Gières Gare - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
83,29041489,"Seyssins, Le Prisme",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
12,28484506,"Eybens, Maisons Neuves",1234567-MEHD29_ST6_29_ET2024,0,,0,0
16,28441552,"Le Pont-de-Claix, Gendarmerie",1234567-MSESAH28_ST5_28_ET2024,1,SEM_16_2,0,0
62,29007061,"Sarcenas, La Prairie",1234567-MFED28_ST6_28_ET2024,1,SEM_62_5,0,0
12,28484474,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD29_ST6_29_ET2024,1,,0,0
A,28523168,"Grenoble, Grand'place",12345-MEELVE34_ST0_34_ET2024,0,SEM_A_3,0,0
5,28566928,"Gières, Universités - Biologie",1234567-MSESAH28_ST5_28_ET2024,1,,0,0
1,28833256,"Meylan, Maupertuis",12345-MSELVE30_ST0_30_ET2024,0,SEM_C1_2,0,0
25,29054686,"Grenoble, Louise Michel",1234567-MAHS31_ST5_33_ET2024,1,SEM_25_2,0,0
7,28444164,"Gières, Universités - Biologie",12345-MSELVE30_ST0_30_ET2024,0,SEM_C7_1,0,0
83,29041583,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
83,29111540,"Seyssins, Le Prisme",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
82,28637543,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
4,29148273,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,1,SEM_C4_2,0,0
5,28607159,"Grenoble, Palais de Justice - Gare",1234567-MSHDF28_ST6_28_ET2024,0,,0,0
5,28607203,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,1,,0,0
12,28484457,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD29_ST6_29_ET2024,1,,0,0
19,28467411,"Sassenage, L'Ovalie",12345-MSELVE30_ST0_30_ET2024,1,SEM_19_2,0,0
21,29007678,"Claix, Pont Rouge",123456*-MFELV29_ST0_29_ET2024,0,SEM_21_1,0,0
A,28521741,"Fontaine, La Poya",1234567-MEHS29_ST5_29_ET2024,1,SEM_A_4,0,0
83,29046786,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
1,28849591,"Grenoble, Cité Jean Macé",1234567-MSHDF28_ST6_28_ET2024,1,SEM_C1_1,0,0
B,28564933,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,0,SEM_B_1,0,0
20,28439590,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHDF28_ST6_28_ET2024,0,SEM_20_1,0,0
23,29053477,"Vizille, Le Péage",12345-MFELV29_ST0_29_ET2024,0,,0,0
84,28665027,"Saint-Martin-d'Hères, Etienne Grappe",123456*-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
B,28558048,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
15,28980611,"Domène, Chenevières",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_13,0,0
15,28980390,"Saint-Ismier, Bois Français",1234567-MAHD28_ST6_28_ET2024,0,SEM_15_12,0,0
5,28607174,"Grenoble, Palais de Justice - Gare",1234567-MSHDF28_ST6_28_ET2024,0,,0,0
3,29148435,"Échirolles, Centre du graphisme",1234567-MEHS29_ST5_29_ET2024,1,SEM_C3_2,0,0
3,29147130,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
A,28521490,"Fontaine, La Poya",1234567-MEHD29_ST6_29_ET2024,1,SEM_A_4,0,0
82,28642122,"Gières, Gières Gare - Universités",12345-MGELV30_ST0_30_ET2024,0,,0,0
B,29042314,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,SEM_B_1,0,0
14,28493891,"Grenoble, Verdun - Préfecture",12345-MAHLV29_ST0_29_ET2024,0,SEM_14_5,0,0
12,28491061,"Eybens, Maisons Neuves",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,,0,0
19,28467414,"Sassenage, L'Ovalie",12345-MSELVE30_ST0_30_ET2024,1,SEM_19_2,0,0
6,28567284,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C6_1,0,0
A,28522673,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
54,29058606,"Saint-Égrève, Pont de Vence",1234567-MFES33_ST5_33_ET2024,1,SEM_54_2,0,0
47,29006701,"Varces-Allières-et-Risset, Risset",123456*-MFELV29_ST0_29_ET2024,1,SEM_47_2,0,0
6,28567309,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C6_1,0,0
A,28522534,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
23,29053520,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,1,,0,0
3,29146927,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C3_1,0,0
20,28441399,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSESAH28_ST5_28_ET2024,0,SEM_20_3,0,0
A,28521755,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
84,29041239,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
42,29006648,"Meylan, La Détourbe",1234567-MFES28_ST5_28_ET2024,1,SEM_42_1,0,0
15,28980683,"Grenoble, Verdun - Préfecture",12345-MAHLV29_ST0_29_ET2024,1,SEM_15_11,0,0
82,29047116,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,1,,0,0
A,28522950,"Fontaine, La Poya",12345-MEELVE34_ST0_34_ET2024,1,SEM_A_4,0,0
A,28521953,"Grenoble, Grand'place",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
1,28849661,"Meylan, Maupertuis",1234567-MSHDF28_ST6_28_ET2024,0,SEM_C1_2,0,0
E,29042669,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
A,28521723,"Fontaine, La Poya",1234567-MEHS29_ST5_29_ET2024,1,SEM_A_4,0,0
82,29047177,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,1,,0,0
6,28179520,"Grenoble, Oxford",12345-MSELVE30_ST0_30_ET2024,0,SEM_C6_2,0,0
E,29042827,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
7,28443776,"Gières, Universités - Biologie",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C7_1,0,0
12,28492222,"Saint-Martin-d'Hères, Les Alloves",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,,0,0
83,29111556,"Seyssins, Le Prisme",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
2,29132424,"Grenoble, Louise Michel",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C2_1,0,0
20,28441419,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSESAH28_ST5_28_ET2024,0,SEM_20_3,0,0
83,29041441,"Seyssins, Le Prisme",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
6,28567214,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C6_1,0,0
20,28441369,"Veurey-Voroize, La Rive",1234567-MSESAH28_ST5_28_ET2024,1,SEM_20_2,0,0
5,28469916,"Gières, Universités - Biologie",12345-MSELVE30_ST0_30_ET2024,1,,0,0
B,29042360,"Grenoble, Oxford",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_B_2,0,0
4,29148290,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,1,SEM_C4_2,0,0
15,28980635,"Domène, Chenevières",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_1,0,0
23,29053500,"Gières, Gières Gare - Universités",12345-MFELV29_ST0_29_ET2024,1,SEM_23_2,0,0
B,28558080,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,0,SEM_B_1,0,0
5,28607160,"Grenoble, Palais de Justice - Gare",1234567-MSHDF28_ST6_28_ET2024,0,,0,0
3,29147131,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
2,29132409,"Claix, Pont Rouge",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C2_2,0,0
A,28521738,"Fontaine, La Poya",1234567-MEHS29_ST5_29_ET2024,1,SEM_A_4,0,0
12,28486876,"Eybens, Maisons Neuves",1234567-MEHS29_ST5_29_ET2024,0,,0,0
1,28849579,"Grenoble, Cité Jean Macé",1234567-MSHDF28_ST6_28_ET2024,1,SEM_C1_4,0,0
12,28484481,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD29_ST6_29_ET2024,1,,0,0
7,28443852,"Échirolles, Comboire",1234567-MSESAH28_ST5_28_ET2024,1,SEM_C7_2,0,0
1,28849688,"Grenoble, Cité Jean Macé",1234567-MSHDF28_ST6_28_ET2024,1,SEM_C1_4,0,0
2,29133147,"Claix, Pont Rouge",1234567-MEHD29_ST6_29_ET2024,0,SEM_C2_2,0,0
E,29047711,"Fontanil-Cornillon, Palluel",1234567-MGED27_ST6_27_ET2024,1,SEM_E_1,0,0
82,28637580,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
B,28565045,"Grenoble, Oxford",12345-MGELV34_ST0_34_ET2024,1,SEM_B_2,0,0
B,29042390,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,SEM_B_1,0,0
E,29050224,"Grenoble, Louise Michel",12345-MGELV30_ST0_30_ET2024,0,SEM_E_2,0,0
12,28486974,"Eybens, Maisons Neuves",1234567-MEHS29_ST5_29_ET2024,0,,0,0
82,28637695,"Gières, Gières Gare - Universités",12345-MGELV34_ST0_34_ET2024,0,,0,0
25,29054702,"Le Gua, Les Saillants",1234567-MAHS31_ST5_33_ET2024,0,SEM_25_1,0,0
16,28438971,"Corenc, Montfleury",1234567-MSHDF28_ST6_28_ET2024,0,SEM_16_1,0,0
82,29047209,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
84,29041286,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
14,28493649,"Gières, Gières Gare - Universités",1234567-MAHS28_ST5_28_ET2024-MAHS31_ST5_33_ET2024,1,SEM_14_2,0,0
84,29041304,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
83,29046785,"Seyssins, Le Prisme",1234567-MGED27_ST6_27_ET2024,1,,0,0
2,29132856,"Claix, Pont Rouge",1234567-MEHS29_ST5_29_ET2024,0,SEM_C2_2,0,0
25,28824605,"Le Gua, Les Saillants",1234567-MAHD28_ST6_28_ET2024,0,SEM_25_1,0,0
B,28558163,"Grenoble, Oxford",12345-MGELV30_ST0_30_ET2024,1,SEM_B_2,0,0
A,28522507,"Le Pont-de-Claix, L'Etoile",12345-MEELVE32_ST0_32_ET2024,0,SEM_A_3,0,0
A,28521828,"Le Pont-de-Claix, L'Etoile",1234567-MEHS29_ST5_29_ET2024,0,SEM_A_3,0,0
5,28607123,"Grenoble, Palais de Justice - Gare",1234567-MSHDF28_ST6_28_ET2024,0,,0,0
82,28637535,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,1,,0,0
4,29147161,"Eybens, Le Verderet",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C4_1,0,0
21,29006392,"Seyssins, Le Prisme",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,1,SEM_21_2,0,0
E,29042652,"Fontanil-Cornillon, Palluel",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,SEM_E_1,0,0
20,28467516,"Veurey-Voroize, La Rive",12345-MSELVE30_ST0_30_ET2024,1,SEM_20_4,0,0
5,28469985,"Grenoble, Palais de Justice - Gare",12345-MSELVE30_ST0_30_ET2024,0,,0,0
4,29148199,"Grenoble, Victor Hugo",1234567-MEHS29_ST5_29_ET2024,1,SEM_C4_2,0,0
82,29042029,"Gières, Gières Gare - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
21,29006421,"Claix, Pont Rouge",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,0,SEM_21_1,0,0
82,29041973,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
48,29006718,"Claix, Pont Rouge",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,1,SEM_48_2,0,0
6,28788233,"Grenoble, Oxford",1234567-MSHDF28_ST6_28_ET2024,0,SEM_C6_2,0,0
84,29041280,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
6,28179416,"Grenoble, Oxford",12345-MSELVE30_ST0_30_ET2024,0,SEM_C6_2,0,0
6,28567278,"Grenoble, Oxford",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C6_2,0,0
15,28980641,"Domène, Les Arnauds",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_13,0,0
82,29047124,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,1,,0,0
82,28637653,"Gières, Gières Gare - Universités",12345-MGELV34_ST0_34_ET2024,0,,0,0
15,28980481,"Domène, Chenevières",1234567-MAHS28_ST5_28_ET2024-MAHS31_ST5_33_ET2024,0,SEM_15_8,0,0
3,29147095,"Échirolles, Centre du graphisme",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C3_2,0,0
4,29147569,"Grenoble, Victor Hugo",1234567-MEHD29_ST6_29_ET2024,1,SEM_C4_2,0,0
22,28441691,"Saint-Égrève, Saint Egrève Gare",1234567-MSESAH28_ST5_28_ET2024,0,SEM_22_3,0,0
13,28804593,"Poisat, Cimetière Intercommunal",1234567-MEHD29_ST6_29_ET2024,0,,0,0
49,29006771,"Seyssins, Clinique du Dauphiné",1234567-MFED28_ST6_28_ET2024,0,SEM_49_3,0,0
22,28467612,"Grenoble, Oxford",12345-MSELVE30_ST0_30_ET2024,1,SEM_22_2,0,0
B,29047373,"Grenoble, Oxford",1234567-MGED27_ST6_27_ET2024,1,SEM_B_2,0,0
A,28522742,"Fontaine, La Poya",12345-MEELVE32_ST0_32_ET2024,1,SEM_A_4,0,0
4,29147185,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,1,SEM_C4_2,0,0
81,28634264,"Grenoble, Albert 1° de Belgique",12345-MEELVE32_ST0_32_ET2024,0,,0,0
25,29054694,"Le Gua, Les Saillants",1234567-MAHS31_ST5_33_ET2024,0,SEM_25_1,0,0
73,29007036,"Vif, Vif Mairie",12345-MFELV29_ST0_29_ET2024,1,SEM_73_1,0,0
83,29111525,"Seyssins, Le Prisme",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
84,29047010,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGED27_ST6_27_ET2024,1,,0,0
E,29050158,"Grenoble, Louise Michel",12345-MGELV30_ST0_30_ET2024,0,SEM_E_2,0,0
82,28642071,"Gières, Gières Gare - Universités",12345-MGELV30_ST0_30_ET2024,0,,0,0
25,28824325,"Grenoble, Louise Michel",12345-MAHLV29_ST0_29_ET2024,1,SEM_25_2,0,0
4,29146984,"Eybens, Le Verderet",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C4_1,0,0
B,28565084,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,0,SEM_B_1,0,0
83,29046829,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
B,29047384,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,0,SEM_B_1,0,0
2,29132338,"Claix, Pont Rouge",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C2_2,0,0
7,28444234,"Échirolles, Comboire",12345-MSELVE30_ST0_30_ET2024,1,SEM_C7_2,0,0
83,29111545,"Seyssins, Le Prisme",12345-MGELV30_ST0_30_ET2024-MGELV34_ST0_34_ET2024,1,,0,0
6,28179443,"Saint-Martin-d'Hères, Henri Wallon",12345-MSELVE30_ST0_30_ET2024,1,SEM_C6_1,0,0
82,29047208,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
25,28824498,"Le Gua, Les Saillants",1234567-MAHS28_ST5_28_ET2024,0,SEM_25_1,0,0
67,29006981,"Grenoble, Grand'place",1234567-MFES28_ST5_28_ET2024,0,SEM_67_2,0,0
16,28438968,"Corenc, Montfleury",1234567-MSHDF28_ST6_28_ET2024,0,SEM_16_1,0,0
82,28637726,"Gières, Gières Gare - Universités",12345-MGELV34_ST0_34_ET2024,0,,0,0
7,28443876,"Gières, Universités - Biologie",1234567-MSESAH28_ST5_28_ET2024,0,SEM_C7_1,0,0
E,29051652,"Grenoble, Louise Michel",12345-MGELV34_ST0_34_ET2024,0,SEM_E_2,0,0
E,29050237,"Grenoble, Louise Michel",12345-MGELV30_ST0_30_ET2024,0,SEM_E_2,0,0
20,28467515,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSELVE30_ST0_30_ET2024,0,SEM_20_3,0,0
B,29047432,"La Tronche, Grand Sablon",1234567-MGED27_ST6_27_ET2024,0,SEM_B_1,0,0
82,29042077,"Gières, Gières Gare - Universités",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,0,,0,0
E,29047671,"Grenoble, Louise Michel",1234567-MGED27_ST6_27_ET2024,0,SEM_E_2,0,0
82,29041974,"La Tronche, Grand Sablon",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
59,29058645,"Saint-Martin-d'Uriage, La Ronzière",1234567-MFES33_ST5_33_ET2024,0,SEM_59_1,0,0
50,29006777,"Fontaine, La Poya",1234567-MFES28_ST5_28_ET2024-MFES33_ST5_33_ET2024,0,SEM_50_2,0,0
1,28849621,"Grenoble, Cité Jean Macé",1234567-MSHDF28_ST6_28_ET2024,1,SEM_C1_1,0,0
6,28179399,"Grenoble, Oxford",12345-MSELVE30_ST0_30_ET2024,0,SEM_C6_2,0,0
1,28833213,"Meylan, Maupertuis",12345-MSELVE30_ST0_30_ET2024,0,SEM_C1_2,0,0
7,28439486,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,0,SEM_C7_1,0,0
5,28607180,"Grenoble, Palais de Justice - Gare",1234567-MSHDF28_ST6_28_ET2024,0,,0,0
3,29146929,"Grenoble, Victor Hugo",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,SEM_C3_1,0,0
5,28607201,"Gières, Universités - Biologie",1234567-MSHDF28_ST6_28_ET2024,1,,0,0
59,28975132,"Gières, Gières Gare - Universités",1234567-MFES28_ST5_28_ET2024,1,SEM_59_2,0,0
5,28469913,"Gières, Universités - Biologie",12345-MSELVE30_ST0_30_ET2024,1,,0,0
B,29042586,"Grenoble, Oxford",1234567-MGES27_ST5_27_ET2024-MGES27_ST5_28_ET2024,1,,0,0
82,29047194,"Gières, Gières Gare - Universités",1234567-MGED27_ST6_27_ET2024,0,,0,0
15,28980715,"Domène, Les Arnauds",12345-MAHLV29_ST0_29_ET2024,0,SEM_15_3,0,0
16,28463827,"Corenc, Montfleury",12345-MSELVE30_ST0_30_ET2024,0,SEM_16_1,0,0
3,29147393,"Échirolles, Centre du graphisme",1234567-MEHD29_ST6_29_ET2024,1,SEM_C3_2,0,0
19,28438896,"Sassenage, L'Ovalie",1234567-MSHDF28_ST6_28_ET2024,1,SEM_19_2,0,0
B,28558073,"La Tronche, Grand Sablon",12345-MGELV30_ST0_30_ET2024,0,SEM_B_1,0,0
B,28564999,"La Tronche, Grand Sablon",12345-MGELV34_ST0_34_ET2024,0,SEM_B_1,0,0
12,28492144,"Eybens, Maisons Neuves",12345-MEELVE32_ST0_32_ET2024-MEELVE34_ST0_34_ET2024,0,,0,0
